  8.4028100e+002  7.5177645e+001  1.9510000e+003
  8.3039100e+002  7.4980829e+001  1.9290000e+003
  8.3000000e+002  7.4787505e+001  1.9230000e+003
  8.2149900e+002  7.4616335e+001  1.9390000e+003
  8.0855800e+002  7.4479135e+001  1.9630000e+003
  8.0399900e+002  7.4376858e+001  1.9740000e+003
  7.9967400e+002  7.4302383e+001  2.0380000e+003
  7.8965700e+002  7.4246761e+001  2.0950000e+003
  7.8400000e+002  7.4207422e+001  2.1230000e+003
  7.8283800e+002  7.4193867e+001  2.1740000e+003
  7.7883000e+002  7.4226958e+001  2.2090000e+003
  7.7600100e+002  7.4333611e+001  2.2100000e+003
  7.7762000e+002  7.4539636e+001  2.2350000e+003
  7.8655600e+002  7.4861859e+001  2.2220000e+003
  7.9399900e+002  7.5301788e+001  2.1040000e+003
  7.9413700e+002  7.5842455e+001  2.0320000e+003
  8.1174500e+002  7.6448324e+001  1.9810000e+003
  8.3000200e+002  7.7069134e+001  1.9330000e+003
  8.3000200e+002  7.7648208e+001  1.9260000e+003
  8.3341400e+002  7.8133848e+001  1.9320000e+003
  8.3842500e+002  7.8491605e+001  1.9480000e+003
  8.4000000e+002  7.8712281e+001  1.9290000e+003
  8.3665300e+002  7.8809798e+001  1.9450000e+003
  8.2661300e+002  7.8810754e+001  1.9830000e+003
  8.2000000e+002  7.8742970e+001  2.0290000e+003
  8.1965800e+002  7.8626922e+001  2.1000000e+003
  8.1260400e+002  7.8472749e+001  2.1480000e+003
  8.0600000e+002  7.8286203e+001  2.1670000e+003
  8.0600000e+002  7.8079290e+001  2.1920000e+003
  8.0268500e+002  7.7875262e+001  2.2140000e+003
  7.9869800e+002  7.7703471e+001  2.2090000e+003
  7.9800000e+002  7.7587254e+001  2.1880000e+003
  8.1430900e+002  7.7530971e+001  2.1060000e+003
  8.4152000e+002  7.7514923e+001  2.0410000e+003
  8.5199700e+002  7.7504165e+001  1.9720000e+003
  8.5040600e+002  7.7467224e+001  1.9510000e+003
  8.4337700e+002  7.7394169e+001  1.9350000e+003
  8.3800100e+002  7.7303457e+001  1.9030000e+003
  8.3800100e+002  7.7231734e+001  1.9140000e+003
  8.1730400e+002  7.7212685e+001  1.9310000e+003
  7.9479200e+002  7.7260345e+001  1.9410000e+003
  7.9200000e+002  7.7365330e+001  1.9680000e+003
  7.8117400e+002  7.7501102e+001  2.0440000e+003
  7.6629700e+002  7.7636634e+001  2.1080000e+003
  7.6200100e+002  7.7752089e+001  2.1560000e+003
  7.5120000e+002  7.7849971e+001  2.2180000e+003
  7.3531100e+002  7.7956109e+001  2.2600000e+003
  7.3000000e+002  7.8111608e+001  2.2230000e+003
  7.1632600e+002  7.8359276e+001  2.1740000e+003
  6.9854700e+002  7.8728801e+001  2.1490000e+003
  6.9400000e+002  7.9225921e+001  2.1090000e+003
  6.8226800e+002  7.9828214e+001  2.0430000e+003
  6.7046200e+002  8.0487103e+001  1.9830000e+003
  6.8038600e+002  8.1135076e+001  1.9480000e+003
  7.2026700e+002  8.1696752e+001  1.9240000e+003
  7.5200300e+002  8.2102814e+001  1.9020000e+003
  7.5818900e+002  8.2305145e+001  1.9120000e+003
  7.8183600e+002  8.2288011e+001  1.9250000e+003
  7.9999900e+002  8.2068770e+001  1.9310000e+003
  8.0137300e+002  8.1686683e+001  1.9820000e+003
  8.2095400e+002  8.1186931e+001  2.0570000e+003
  8.4000000e+002  8.0610122e+001  2.1140000e+003
  8.4000000e+002  7.9990501e+001  2.1770000e+003
  8.3857100e+002  7.9358714e+001  2.2290000e+003
  8.3657200e+002  7.8744520e+001  2.2620000e+003
  8.3599900e+002  7.8175460e+001  2.2840000e+003
  8.4274100e+002  7.7669853e+001  2.2930000e+003
  8.6162400e+002  7.7230294e+001  2.2420000e+003
  8.7400000e+002  7.6845147e+001  2.0920000e+003
  8.7400000e+002  7.6496421e+001  2.0110000e+003
  8.8005000e+002  7.6167909e+001  1.9630000e+003
  8.8709100e+002  7.5850056e+001  1.9260000e+003
  8.8800100e+002  7.5539259e+001  1.9020000e+003
  8.8373500e+002  7.5233412e+001  1.9060000e+003
  8.7066700e+002  7.4931429e+001  1.9150000e+003
  8.6200000e+002  7.4637918e+001  1.9030000e+003
  8.6200000e+002  7.4363761e+001  1.9300000e+003
  8.4683800e+002  7.4119500e+001  1.9720000e+003
  8.3009400e+002  7.3909498e+001  2.0310000e+003
  8.2799900e+002  7.3730708e+001  2.0830000e+003
  8.2799900e+002  7.3573262e+001  2.1500000e+003
  8.2799900e+002  7.3424283e+001  2.2020000e+003
  8.2799900e+002  7.3276753e+001  2.2250000e+003
  8.2922700e+002  7.3137565e+001  2.2610000e+003
  8.3421200e+002  7.3028219e+001  2.2640000e+003
  8.3800100e+002  7.2977819e+001  2.2130000e+003
  8.3800100e+002  7.3010346e+001  2.0900000e+003
  8.5460900e+002  7.3130653e+001  2.0050000e+003
  8.7393900e+002  7.3317096e+001  1.9450000e+003
  8.7599900e+002  7.3525379e+001  1.9130000e+003
  8.7639100e+002  7.3701960e+001  1.9170000e+003
  8.7739200e+002  7.3803110e+001  1.9130000e+003
  8.7800200e+002  7.3811527e+001  1.8850000e+003
  8.7800200e+002  7.3739991e+001  1.9090000e+003
  8.5715000e+002  7.3621217e+001  1.9420000e+003
  8.3462400e+002  7.3492962e+001  1.9780000e+003
  8.3200100e+002  7.3383839e+001  2.0380000e+003
  8.2977600e+002  7.3302101e+001  2.0960000e+003
  8.2577700e+002  7.3235079e+001  2.1610000e+003
  8.2399800e+002  7.3163719e+001  2.1780000e+003
  8.2244200e+002  7.3082473e+001  2.2310000e+003
  8.1642200e+002  7.3010162e+001  2.2790000e+003
  8.1200000e+002  7.2985220e+001  2.2740000e+003
  8.1219600e+002  7.3046742e+001  2.2150000e+003
  8.3740300e+002  7.3210538e+001  2.0830000e+003
  8.6400200e+002  7.3455238e+001  1.9850000e+003
  8.6400200e+002  7.3727701e+001  1.9300000e+003
  8.6996300e+002  7.3964053e+001  1.9080000e+003
  8.8097400e+002  7.4114797e+001  1.9050000e+003
  8.8599800e+002  7.4160364e+001  1.8740000e+003
  8.8593200e+002  7.4109155e+001  1.9040000e+003
  8.7786100e+002  7.3984061e+001  1.9280000e+003
  8.6999900e+002  7.3809809e+001  1.9340000e+003
  8.6999900e+002  7.3605088e+001  1.9920000e+003
  8.6571700e+002  7.3378375e+001  2.0640000e+003
  8.5772200e+002  7.3130748e+001  2.1270000e+003
  8.5400000e+002  7.2865681e+001  2.1500000e+003
  8.5354800e+002  7.2596717e+001  2.2010000e+003
  8.4953400e+002  7.2346694e+001  2.2290000e+003
  8.4600100e+002  7.2141169e+001  2.2350000e+003
  8.4600100e+002  7.1999352e+001  2.2310000e+003
  8.5737600e+002  7.1925162e+001  2.1780000e+003
  8.7350900e+002  7.1904606e+001  2.0650000e+003
  8.7800200e+002  7.1912859e+001  1.9780000e+003
  8.7778500e+002  7.1926186e+001  1.9540000e+003
  8.7678300e+002  7.1931837e+001  1.9430000e+003
  8.7599900e+002  7.1930978e+001  1.9080000e+003
  8.7599900e+002  7.1931698e+001  1.9140000e+003
  8.7023600e+002  7.1937019e+001  1.9280000e+003
  8.6226800e+002  7.1939400e+001  1.9490000e+003
  8.6000100e+002  7.1925209e+001  1.9510000e+003
  8.5694100e+002  7.1881856e+001  2.0050000e+003
  8.4587500e+002  7.1803124e+001  2.0620000e+003
  8.3799700e+002  7.1693489e+001  2.1000000e+003
  8.3799700e+002  7.1569044e+001  2.1640000e+003
  8.2867900e+002  7.1453005e+001  2.2120000e+003
  8.1878200e+002  7.1370258e+001  2.2390000e+003
  8.1800100e+002  7.1344499e+001  2.2580000e+003
  8.2311700e+002  7.1396098e+001  2.2620000e+003
  8.3113900e+002  7.1539964e+001  2.1810000e+003
  8.3400000e+002  7.1784785e+001  2.0570000e+003
  8.3883500e+002  7.2132327e+001  2.0070000e+003
  8.5471700e+002  7.2575367e+001  1.9600000e+003
  8.6599700e+002  7.3095560e+001  1.9130000e+003
  8.6599700e+002  7.3662637e+001  1.9130000e+003
  8.6684700e+002  7.4236848e+001  1.9120000e+003
  8.6785100e+002  7.4776597e+001  1.9130000e+003
  8.6800400e+002  7.5247589e+001  1.9190000e+003
  8.6494900e+002  7.5627566e+001  1.9620000e+003
  8.5692800e+002  7.5907659e+001  2.0290000e+003
  8.5199700e+002  7.6093673e+001  2.0720000e+003
  8.5199700e+002  7.6204647e+001  2.1390000e+003
  8.4220000e+002  7.6266852e+001  2.1930000e+003
  8.3231300e+002  7.6307556e+001  2.2370000e+003
  8.3200100e+002  7.6350471e+001  2.2850000e+003
  8.4137100e+002  7.6410821e+001  2.3200000e+003
  8.5644100e+002  7.6491911e+001  2.2670000e+003
  8.6200000e+002  7.6586524e+001  2.0760000e+003
  8.6461100e+002  7.6681315e+001  1.9870000e+003
  8.7847100e+002  7.6761230e+001  1.9370000e+003
  8.8999900e+002  7.6813542e+001  1.8890000e+003
  8.8999900e+002  7.6831047e+001  1.8890000e+003
  8.7763200e+002  7.6815485e+001  1.8970000e+003
  8.5875000e+002  7.6782602e+001  1.9170000e+003
  8.5200500e+002  7.6762657e+001  1.9090000e+003
  8.4948200e+002  7.6788523e+001  1.9450000e+003
  8.3839800e+002  7.6877550e+001  1.9960000e+003
  8.2999400e+002  7.7022017e+001  2.0510000e+003
  8.2999400e+002  7.7192818e+001  2.1140000e+003
  8.2544700e+002  7.7351380e+001  2.1600000e+003
  8.2047400e+002  7.7465325e+001  2.1900000e+003
  8.2000000e+002  7.7522290e+001  2.2280000e+003
  8.2248000e+002  7.7534539e+001  2.2460000e+003
  8.2648600e+002  7.7532975e+001  2.2260000e+003
  8.2800300e+002  7.7554554e+001  2.1720000e+003
  8.3428600e+002  7.7626891e+001  2.0800000e+003
  8.5508300e+002  7.7755659e+001  2.0190000e+003
  8.7000300e+002  7.7921377e+001  1.9600000e+003
  8.7000300e+002  7.8086642e+001  1.9430000e+003
  8.7495200e+002  7.8210125e+001  1.9240000e+003
  8.8097600e+002  7.8261777e+001  1.9080000e+003
  8.8199600e+002  7.8230577e+001  1.8950000e+003
  8.8107900e+002  7.8120234e+001  1.9170000e+003
  8.7807700e+002  7.7940164e+001  1.9410000e+003
  8.7599900e+002  7.7700492e+001  1.9480000e+003
  8.7599900e+002  7.7410553e+001  2.0100000e+003
  8.6789000e+002  7.7079735e+001  2.0730000e+003
  8.5796100e+002  7.6722916e+001  2.1170000e+003
  8.5600300e+002  7.6365901e+001  2.1430000e+003
  8.5333500e+002  7.6042083e+001  2.1860000e+003
  8.4632100e+002  7.5781665e+001  2.2160000e+003
  8.4200300e+002  7.5601438e+001  2.1990000e+003
  8.4213300e+002  7.5498318e+001  2.1830000e+003
  8.5880100e+002  7.5448405e+001  2.1270000e+003
  8.7599900e+002  7.5415532e+001  2.0230000e+003
  8.7599900e+002  7.5367259e+001  1.9620000e+003
  8.7191200e+002  7.5289386e+001  1.9340000e+003
  8.6391400e+002  7.5191586e+001  1.9300000e+003
  8.6000100e+002  7.5100054e+001  1.9020000e+003
  8.5967700e+002  7.5038342e+001  1.9310000e+003
  8.5465000e+002  7.5008998e+001  1.9510000e+003
  8.4999800e+002  7.4991063e+001  1.9580000e+003
  8.4999800e+002  7.4953393e+001  1.9910000e+003
  8.4118600e+002  7.4872171e+001  2.0700000e+003
  8.2825400e+002  7.4744114e+001  2.1420000e+003
  8.2399800e+002  7.4590439e+001  2.1720000e+003
  8.2214000e+002  7.4447838e+001  2.2240000e+003
  8.1713500e+002  7.4351151e+001  2.2590000e+003
  8.1400300e+002  7.4319066e+001  2.2600000e+003
  8.1674900e+002  7.4348810e+001  2.2730000e+003
  8.4211500e+002  7.4419198e+001  2.2570000e+003
  8.6599700e+002  7.4500336e+001  2.1710000e+003
  8.6599700e+002  7.4565550e+001  2.0560000e+003
  8.7917300e+002  7.4599271e+001  1.9840000e+003
  9.0031200e+002  7.4598284e+001  1.9410000e+003
  9.0799700e+002  7.4567187e+001  1.8950000e+003
  9.0788300e+002  7.4511422e+001  1.9020000e+003
  9.0083500e+002  7.4434994e+001  1.9070000e+003
  8.9400500e+002  7.4345468e+001  1.8970000e+003
  8.9400500e+002  7.4257614e+001  1.9180000e+003
  8.8201900e+002  7.4189016e+001  1.9610000e+003
  8.5593800e+002  7.4153703e+001  2.0300000e+003
  8.4199500e+002  7.4159644e+001  2.0730000e+003
  8.4118300e+002  7.4206602e+001  2.1390000e+003
  8.3006100e+002  7.4283723e+001  2.1880000e+003
  8.2000000e+002  7.4373416e+001  2.2180000e+003
  8.2000000e+002  7.4461875e+001  2.2480000e+003
  8.1761400e+002  7.4548131e+001  2.2720000e+003
  8.1462200e+002  7.4646528e+001  2.2570000e+003
  8.1400300e+002  7.4782428e+001  2.1580000e+003
  8.1770800e+002  7.4982221e+001  2.0490000e+003
  8.2471200e+002  7.5262091e+001  1.9820000e+003
  8.2800300e+002  7.5621696e+001  1.9230000e+003
  8.2822500e+002  7.6044726e+001  1.9150000e+003
  8.2922000e+002  7.6505240e+001  1.9110000e+003
  8.2999400e+002  7.6977007e+001  1.8830000e+003
  8.2999400e+002  7.7439613e+001  1.8990000e+003
  8.2268900e+002  7.7877479e+001  1.9170000e+003
  8.1475600e+002  7.8275910e+001  1.9380000e+003
  8.1400300e+002  7.8619279e+001  1.9980000e+003
  8.0874700e+002  7.8892456e+001  2.0680000e+003
  8.0076800e+002  7.9086405e+001  2.1340000e+003
  7.9799700e+002  7.9206292e+001  2.1590000e+003
  7.9382200e+002  7.9275032e+001  2.2260000e+003
  7.8481900e+002  7.9327914e+001  2.2800000e+003
  7.8000600e+002  7.9400854e+001  2.2680000e+003
  7.8520300e+002  7.9516539e+001  2.2650000e+003
  8.0108900e+002  7.9673615e+001  2.1800000e+003
  8.1199600e+002  7.9845485e+001  2.0570000e+003
  8.1310700e+002  7.9990512e+001  1.9870000e+003
  8.2593800e+002  8.0069146e+001  1.9390000e+003
  8.3799700e+002  8.0061515e+001  1.8910000e+003
  8.3799700e+002  7.9978499e+001  1.8790000e+003
  8.0499700e+002  7.9861965e+001  1.8930000e+003
  7.6411400e+002  7.9774949e+001  1.9210000e+003
  7.5400500e+002  7.9782875e+001  1.9160000e+003
  7.3520300e+002  7.9928415e+001  1.9640000e+003
  7.1059300e+002  8.0211852e+001  2.0590000e+003
  7.0399500e+002  8.0590349e+001  2.1080000e+003
  7.1202100e+002  8.0995663e+001  2.1510000e+003
  7.2111500e+002  8.1358634e+001  2.1820000e+003
  7.2248500e+002  8.1629181e+001  2.2180000e+003
  7.5408700e+002  8.1784352e+001  2.2450000e+003
  7.8800200e+002  8.1822218e+001  2.2350000e+003
  7.8800200e+002  8.1746614e+001  2.2100000e+003
  8.4365000e+002  8.1552884e+001  2.1170000e+003
  9.1874400e+002  8.1224711e+001  2.0250000e+003
  9.3000000e+002  8.0745304e+001  1.9570000e+003
  9.3113400e+002  8.0116549e+001  1.9280000e+003
  9.3908500e+002  7.9373612e+001  1.9020000e+003
  9.4599900e+002  7.8581559e+001  1.8630000e+003
  9.4599900e+002  7.7810493e+001  1.8710000e+003
  9.3776500e+002  7.7106606e+001  1.8900000e+003
  9.1562800e+002  7.6482714e+001  1.9160000e+003
  9.0200000e+002  7.5928755e+001  1.9290000e+003
  9.0200000e+002  7.5424085e+001  2.0030000e+003
  8.8493700e+002  7.4945443e+001  2.0740000e+003
  8.6322300e+002  7.4478253e+001  2.1390000e+003
  8.5800200e+002  7.4028833e+001  2.1770000e+003
  8.5203100e+002  7.3625680e+001  2.2430000e+003
  8.3389600e+002  7.3308796e+001  2.2800000e+003
  8.2199900e+002  7.3115340e+001  2.2690000e+003
  8.2243200e+002  7.3065363e+001  2.2280000e+003
  8.3621200e+002  7.3150192e+001  2.0940000e+003
  8.4999800e+002  7.3330795e+001  1.9980000e+003
  8.4999800e+002  7.3549528e+001  1.9550000e+003
  8.5188700e+002  7.3749436e+001  1.9370000e+003
  8.5489200e+002  7.3891906e+001  1.9180000e+003
  8.5600300e+002  7.3963870e+001  1.8750000e+003
  8.5495100e+002  7.3970631e+001  1.8890000e+003
  8.4993300e+002  7.3922122e+001  1.9080000e+003
  8.4600100e+002  7.3824785e+001  1.9230000e+003
  8.4600100e+002  7.3682184e+001  2.0070000e+003
  8.2817600e+002  7.3500879e+001  2.0930000e+003
  8.0752900e+002  7.3298972e+001  2.1510000e+003
  8.0400100e+002  7.3111431e+001  2.1870000e+003
  7.9527700e+002  7.2984587e+001  2.2430000e+003
  7.8133400e+002  7.2961895e+001  2.2710000e+003
  7.7600100e+002  7.3071095e+001  2.2570000e+003
  7.8239100e+002  7.3318711e+001  2.2350000e+003
  7.9538700e+002  7.3692067e+001  2.1610000e+003
  8.0199400e+002  7.4166827e+001  2.0390000e+003
  8.0794600e+002  7.4715216e+001  1.9770000e+003
  8.2872300e+002  7.5310045e+001  1.9340000e+003
  8.4400200e+002  7.5923992e+001  1.8820000e+003
  8.4400200e+002  7.6526812e+001  1.8840000e+003
  8.4948000e+002  7.7084799e+001  1.8830000e+003
  8.5551600e+002  7.7565815e+001  1.8830000e+003
  8.5600300e+002  7.7946735e+001  1.8930000e+003
  8.5248600e+002  7.8217220e+001  1.9320000e+003
  8.4548200e+002  7.8379645e+001  2.0110000e+003
  8.4199500e+002  7.8447102e+001  2.0660000e+003
  8.4134800e+002  7.8438328e+001  2.1460000e+003
  8.3632900e+002  7.8371776e+001  2.2080000e+003
  8.3200100e+002  7.8264551e+001  2.2310000e+003
  8.3200100e+002  7.8135021e+001  2.2550000e+003
  8.4143800e+002  7.8002770e+001  2.2470000e+003
  8.5354100e+002  7.7884753e+001  2.2260000e+003
  8.5600300e+002  7.7790032e+001  2.1560000e+003
  8.6289700e+002  7.7714599e+001  2.0570000e+003
  8.8178600e+002  7.7639860e+001  1.9930000e+003
  8.9399700e+002  7.7537792e+001  1.9320000e+003
  8.9399700e+002  7.7380514e+001  1.9170000e+003
  8.9158900e+002  7.7151216e+001  1.9050000e+003
  8.8859600e+002  7.6853803e+001  1.9010000e+003
  8.8800100e+002  7.6513921e+001  1.8840000e+003
  8.8390300e+002  7.6167130e+001  1.9110000e+003
  8.6775900e+002  7.5843268e+001  1.9530000e+003
  8.5600300e+002  7.5557858e+001  2.0050000e+003
  8.5600300e+002  7.5310209e+001  2.0790000e+003
  8.5101700e+002  7.5086150e+001  2.1390000e+003
  8.4504400e+002  7.4868802e+001  2.1840000e+003
  8.4400200e+002  7.4654542e+001  2.2090000e+003
  8.3990100e+002  7.4462436e+001  2.2420000e+003
  8.3088900e+002  7.4330386e+001  2.2520000e+003
  8.2599600e+002  7.4300169e+001  2.2240000e+003
  8.2901600e+002  7.4396531e+001  2.1450000e+003
  8.5060700e+002  7.4609609e+001  2.0520000e+003
  8.7000300e+002  7.4892490e+001  1.9730000e+003
  8.7000300e+002  7.5176934e+001  1.9410000e+003
  8.7132600e+002  7.5398955e+001  1.9180000e+003
  8.7332600e+002  7.5521908e+001  1.9060000e+003
  8.7400000e+002  7.5545045e+001  1.8790000e+003
  8.7193200e+002  7.5492773e+001  1.9080000e+003
  8.5982100e+002  7.5394744e+001  1.9300000e+003
  8.4999800e+002  7.5271718e+001  1.9340000e+003
  8.4999800e+002  7.5131278e+001  1.9940000e+003
  8.4220700e+002  7.4970950e+001  2.0780000e+003
  8.3227300e+002  7.4788517e+001  2.1660000e+003
  8.3000200e+002  7.4595167e+001  2.2420000e+003
  8.2682300e+002  7.4420945e+001  2.3380000e+003
  8.1981300e+002  7.4308016e+001  2.4280000e+003
  8.1599400e+002  7.4296011e+001  2.4440000e+003
  8.2259900e+002  7.4404469e+001  2.4310000e+003
  8.6044400e+002  7.4618588e+001  2.3120000e+003
  8.9400500e+002  7.4887325e+001  2.1360000e+003
  8.9400500e+002  7.5137737e+001  2.0290000e+003
  9.1418300e+002  7.5299962e+001  1.9570000e+003
  9.4942800e+002  7.5331854e+001  1.9090000e+003
  9.6399700e+002  7.5230964e+001  1.8500000e+003
  9.6399700e+002  7.5028388e+001  1.8440000e+003
  9.6324400e+002  7.4772695e+001  1.8520000e+003
  9.6224500e+002  7.4514588e+001  1.8710000e+003
  9.6199800e+002  7.4292456e+001  1.8830000e+003
  9.6199800e+002  7.4119838e+001  1.9380000e+003
  9.3002600e+002  7.3986771e+001  2.0050000e+003
  8.9704700e+002  7.3878583e+001  2.0610000e+003
  8.9400500e+002  7.3793595e+001  2.1160000e+003
  8.8754200e+002  7.3743278e+001  2.2110000e+003
  8.6840100e+002  7.3742132e+001  2.2800000e+003
  8.5599500e+002  7.3800870e+001  2.3000000e+003
  8.5599500e+002  7.3922276e+001  2.2990000e+003
  8.7276800e+002  7.4095445e+001  2.2060000e+003
  8.9210400e+002  7.4293094e+001  2.0680000e+003
  8.9400500e+002  7.4477145e+001  1.9640000e+003
  8.9400400e+002  7.4610683e+001  1.9070000e+003
  8.9400000e+002  7.4671392e+001  1.8540000e+003
  8.9399700e+002  7.4659229e+001  1.7930000e+003
  8.9399700e+002  7.4591682e+001  1.7950000e+003
  8.7692900e+002  7.4490959e+001  1.8170000e+003
  8.5521700e+002  7.4375104e+001  1.8450000e+003
  8.4999800e+002  7.4255949e+001  1.8780000e+003
  8.3918200e+002  7.4139167e+001  1.9850000e+003
  8.0990400e+002  7.4028384e+001  2.0760000e+003
  7.9200000e+002  7.3937061e+001  2.1280000e+003
  7.8753200e+002  7.3901053e+001  2.2180000e+003
  7.6410800e+002  7.3982034e+001  2.2980000e+003
  7.4600200e+002  7.4260890e+001  2.2990000e+003
  7.4045400e+002  7.4823758e+001  2.2570000e+003
  7.1390600e+002  7.5741581e+001  2.1940000e+003
  6.9400000e+002  7.7046537e+001  2.1550000e+003
  6.9054600e+002  7.8711270e+001  2.0350000e+003
  6.8253300e+002  8.0636377e+001  1.9440000e+003
  6.7800100e+002  8.2652101e+001  1.8740000e+003
  7.3478800e+002  8.4539781e+001  1.8550000e+003
  8.3273600e+002  8.6074096e+001  1.8430000e+003
  8.6599700e+002  8.7079215e+001  1.8300000e+003
  8.7076600e+002  8.7480835e+001  1.8580000e+003
  8.9053700e+002  8.7328867e+001  1.8980000e+003
  9.0600600e+002  8.6773643e+001  1.9660000e+003
  9.0600600e+002  8.6004042e+001  2.0780000e+003
  9.0031000e+002  8.5182618e+001  2.1520000e+003
  8.9133100e+002  8.4412714e+001  2.2100000e+003
  8.8800100e+002  8.3741417e+001  2.2280000e+003
  8.8856700e+002  8.3177101e+001  2.2800000e+003
  8.9650100e+002  8.2705742e+001  2.2780000e+003
  9.0399200e+002  8.2302623e+001  2.2360000e+003
  9.0399200e+002  8.1936821e+001  2.2060000e+003
  9.1986400e+002  8.1569457e+001  2.1140000e+003
  9.5669600e+002  8.1155062e+001  2.0350000e+003
  9.7799700e+002  8.0651403e+001  1.9510000e+003
  9.7799700e+002  8.0033255e+001  1.9280000e+003
  9.7580900e+002  7.9305232e+001  1.9140000e+003
  9.7181200e+002  7.8507922e+001  1.8960000e+003
  9.7000100e+002  7.7706231e+001  1.8520000e+003
  9.7000100e+002  7.6960188e+001  1.8780000e+003
  9.5844300e+002  7.6300905e+001  1.9070000e+003
  9.4154700e+002  7.5729859e+001  1.9580000e+003
  9.3600500e+002  7.5230948e+001  2.0060000e+003
  9.3600500e+002  7.4778070e+001  2.0890000e+003
  9.2291300e+002  7.4341606e+001  2.1430000e+003
  9.0909200e+002  7.3902225e+001  2.1680000e+003
  9.0800500e+002  7.3463113e+001  2.2030000e+003
  9.0536700e+002  7.3049109e+001  2.2670000e+003
  8.9632700e+002  7.2697276e+001  2.2830000e+003
  8.8999900e+002  7.2447022e+001  2.2480000e+003
  8.8999900e+002  7.2328485e+001  2.1490000e+003
  8.9788500e+002  7.2349949e+001  2.0640000e+003
  9.0894700e+002  7.2492624e+001  2.0020000e+003
  9.1200300e+002  7.2715772e+001  1.9340000e+003
  9.1239800e+002  7.2967517e+001  1.9090000e+003
  9.1737300e+002  7.3198776e+001  1.8920000e+003
  9.2199700e+002  7.3376855e+001  1.8650000e+003
  9.2199700e+002  7.3490110e+001  1.8800000e+003
  9.1678200e+002  7.3542071e+001  1.9100000e+003
  9.0374400e+002  7.3544572e+001  1.9660000e+003
  8.9599600e+002  7.3513724e+001  2.0150000e+003
  8.9599600e+002  7.3463483e+001  2.0930000e+003
  8.8446900e+002  7.3399444e+001  2.1450000e+003
  8.7060700e+002  7.3322178e+001  2.1810000e+003
  8.6799600e+002  7.3237265e+001  2.2030000e+003
  8.7129400e+002  7.3159691e+001  2.2400000e+003
  8.8125800e+002  7.3109588e+001  2.2380000e+003
  8.8800100e+002  7.3104546e+001  2.2120000e+003
  8.8800100e+002  7.3150844e+001  2.1090000e+003
  9.1059300e+002  7.3236248e+001  2.0290000e+003
